season_year,snapshot_date,rank,team,record,wins,losses,rating,hi,lo,last,source_url
2026,03/15/2026,17,Vanderbilt,26-7,26,7,13.5,17,235,18,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,18,Wisconsin,24-10,24,10,13.1,18,262,21,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,19,BYU,23-11,23,11,13.0,3,39,17,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,20,Louisville,23-10,23,10,12.8,12,234,19,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,21,Ohio St,21-12,21,12,12.8,20,284,20,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,22,UConn,29-5,29,5,12.7,2,255,23,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,23,Nebraska,26-6,26,6,12.5,17,308,22,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,24,UCLA,23-11,23,11,12.0,9,260,26,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,25,Texas,18-14,18,14,11.9,2,102,24,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,26,Iowa,21-12,21,12,11.9,20,272,25,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,27,St John's,28-6,28,6,11.5,3,225,31,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,28,Oklahoma,19-15,19,15,11.4,14,308,27,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,29,Indiana,18-14,18,14,11.4,22,283,28,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,30,Georgia,22-10,22,10,11.4,24,275,29,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,31,North Carolina,24-8,24,8,11.3,18,278,30,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,32,Baylor,16-16,16,16,11.2,17,229,32,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,33,Virginia,29-5,29,5,11.1,27,330,38,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,34,Mississippi,15-20,15,20,10.9,34,279,35,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,35,Texas A&M,21-11,21,11,10.8,31,270,33,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,36,NC State,20-13,20,13,10.7,21,280,34,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,37,Missouri,20-12,20,12,10.6,28,284,36,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,38,Northwestern,15-19,15,19,10.5,30,299,37,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,39,Clemson,24-10,24,10,10.4,21,321,39,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,40,TCU,22-11,22,11,10.4,23,294,40,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,41,Cincinnati,18-15,18,15,10.4,34,295,41,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,42,Washington,16-17,16,17,10.3,21,315,42,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,43,Arizona St,17-16,17,16,10.2,36,297,43,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,44,SMU,20-13,20,13,10.1,24,245,44,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,45,Villanova,24-8,24,8,9.8,5,86,46,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,46,Gonzaga,30-3,30,3,9.8,1,236,45,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,47,UCF,21-11,21,11,9.7,28,205,47,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,48,LSU,15-17,15,17,9.6,42,311,48,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,49,Mississippi St,13-19,13,19,9.5,8,199,49,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,50,Miami,25-8,25,8,9.4,29,297,50,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,51,Creighton,15-17,15,17,9.3,9,228,51,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,52,Oregon,12-20,12,20,9.3,33,119,52,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,53,USC,18-14,18,14,9.1,34,248,53,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,54,Maryland,12-21,12,21,9.1,36,293,54,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,55,Wake Forest,17-16,17,16,9.0,24,289,56,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,56,Oklahoma St,19-14,19,14,9.0,54,256,57,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,57,Florida St,18-15,18,15,9.0,33,328,55,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,58,Providence,15-18,15,18,9.0,32,273,58,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,59,Kansas St,12-20,12,20,8.9,23,330,59,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,60,West Virginia,18-14,18,14,8.9,55,275,60,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,61,Marquette,12-20,12,20,8.8,34,266,61,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,62,Minnesota,15-17,15,17,8.7,53,343,62,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,63,Virginia Tech,19-13,19,13,8.6,49,290,63,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,64,Xavier,15-18,15,18,8.5,27,222,64,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,65,Georgetown,16-18,16,18,8.4,38,287,65,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,66,Seton Hall,21-12,21,12,8.4,57,351,66,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,67,Butler,16-16,16,16,8.2,23,347,67,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,68,Colorado,17-15,17,15,8.1,65,221,68,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,69,Syracuse,15-17,15,17,8.1,24,353,69,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,70,Pittsburgh,13-20,13,20,8.0,54,211,70,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,71,South Carolina,13-19,13,19,8.0,69,344,71,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,72,Notre Dame,13-18,13,18,8.0,27,328,72,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,73,Utah,10-22,10,22,7.7,68,286,73,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,74,Stanford,20-12,20,12,7.3,70,231,74,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,75,Rutgers,14-19,14,19,7.1,75,349,75,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,76,San Diego St,22-11,22,11,7.1,28,307,76,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,77,DePaul,16-16,16,16,6.6,76,340,77,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,78,Penn St,12-20,12,20,6.5,74,278,78,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,79,Santa Clara,26-8,26,8,6.3,63,302,79,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,80,Utah St,28-6,28,6,6.2,46,302,82,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,81,California,21-11,21,11,6.2,74,262,80,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,82,Saint Mary's,27-5,27,5,6.1,51,215,81,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,83,Boise St,20-12,20,12,5.7,40,320,83,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,84,New Mexico,23-10,23,10,5.4,63,268,84,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,85,VCU,26-7,26,7,4.9,16,296,85,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,86,Dayton,23-10,23,10,4.8,37,299,88,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,87,Nevada,22-12,22,12,4.7,69,186,86,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,88,Grand Canyon,20-12,20,12,4.5,74,231,87,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,89,Boston College,11-20,11,20,4.1,77,219,89,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,90,Memphis,13-19,13,19,4.1,4,120,91,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,91,S Florida,24-8,24,8,4.0,32,309,90,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,92,UNLV,17-16,17,16,3.9,75,234,92,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,93,Georgia Tech,11-20,11,20,3.9,85,331,93,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,94,Saint Louis,28-5,28,5,3.7,79,306,95,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,95,Colorado St,21-12,21,12,3.7,85,281,94,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,96,G Washington,18-15,18,15,2.8,84,265,96,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,97,Wyoming,18-14,18,14,2.6,95,353,97,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,98,San Francisco,17-16,17,16,2.5,69,321,98,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,99,Washington St,12-20,12,20,2.4,80,233,99,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,100,Wichita St,22-10,22,10,2.1,74,296,103,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,101,San Jose St,9-24,9,24,2.0,13,156,100,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,102,N Iowa,23-12,23,12,1.8,99,251,101,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,103,Fresno St,13-19,13,19,1.7,100,349,102,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,104,La Salle,9-23,9,23,1.6,101,325,104,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,105,Oregon St,17-16,17,16,1.6,53,212,105,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,106,Tulsa,26-7,26,7,1.5,77,319,108,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,107,Duquesne,18-15,18,15,1.5,103,311,106,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,108,Illinois St,20-12,20,12,1.3,40,162,107,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,109,S Illinois,16-16,16,16,1.3,85,358,110,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,110,George Mason,23-9,23,9,1.3,96,302,112,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,111,Murray St,20-12,20,12,1.3,92,267,109,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,112,Davidson,20-13,20,13,1.3,97,321,111,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,113,Rhode Island,16-16,16,16,1.2,102,310,113,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,114,Florida Atlantic,18-15,18,15,1.1,57,192,114,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,115,St Bonaventure,17-17,17,17,1.0,70,234,115,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,116,Pacific,18-15,18,15,0.9,115,340,116,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,117,Belmont,26-6,26,6,0.9,111,343,117,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,118,Illinois Chicago,19-15,19,15,0.9,114,302,118,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,119,Saint Joseph's,22-11,22,11,0.8,111,300,120,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,120,Bradley,21-12,21,12,0.6,80,170,119,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,121,Seattle,20-13,20,13,0.5,113,309,121,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,122,N Texas,19-14,19,14,0.4,90,333,122,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,123,UAB,20-12,20,12,0.3,73,309,123,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,124,Loyola Chi,9-24,9,24,0.3,116,299,124,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,125,Richmond,15-17,15,17,0.1,118,358,125,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,126,Valparaiso,18-15,18,15,0.0,116,327,126,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,127,Drake,14-20,14,20,0.0,127,328,127,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,128,McNeese,28-5,28,5,-0.1,76,313,129,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,129,Charlotte,17-17,17,17,-0.1,100,267,131,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,130,Yale,24-5,24,5,-0.1,79,153,128,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,131,Loyola Mymt,15-17,15,17,-0.2,111,317,130,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,132,Hofstra,24-10,24,10,-0.4,51,176,132,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,133,Sam Houston,22-11,22,11,-0.4,75,330,133,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,134,Tulane,18-15,18,15,-0.5,107,264,134,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,135,Akron,29-5,29,5,-0.5,51,304,136,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,136,Middle Tenn,17-15,17,15,-0.5,82,363,135,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,137,Evansville,7-25,7,25,-0.6,2,331,137,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,138,Portland,15-19,15,19,-0.6,129,360,138,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,139,Toledo,19-15,19,15,-0.6,111,208,147,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,140,Cornell,15-13,15,13,-0.7,41,232,149,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,141,Oakland,16-16,16,16,-0.7,1,186,139,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,142,Penn,17-11,17,11,-0.8,104,365,143,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,143,W Kentucky,18-14,18,14,-0.8,107,332,142,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,144,Temple,16-16,16,16,-0.8,127,343,141,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,145,Indiana St,11-21,11,21,-0.8,88,291,140,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,146,Air Force,3-29,3,29,-0.8,64,304,144,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,147,Campbell,16-18,16,18,-0.8,13,197,145,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,148,New Orleans,15-18,15,18,-0.9,5,283,146,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,149,E Washington,14-19,14,19,-1.0,11,229,148,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,150,Liberty,25-7,25,7,-1.1,89,319,150,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,151,Cal Baptist,25-8,25,8,-1.2,90,295,154,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,152,Utah Valley,25-8,25,8,-1.2,85,325,153,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,153,Towson,19-15,19,15,-1.2,48,222,151,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,154,San Diego,12-21,12,21,-1.3,136,355,152,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,155,Princeton,9-20,9,20,-1.5,20,250,155,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,156,UT Arlington,18-14,18,14,-1.5,148,342,156,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,157,UC Irvine,23-11,23,11,-1.5,104,327,163,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,158,UT Rio Grande,19-14,19,14,-1.6,9,251,157,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,159,Charleston,21-11,21,11,-1.6,130,320,158,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,160,CS Fullerton,18-16,18,16,-1.6,156,364,159,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,161,Harvard,17-12,17,12,-1.6,98,359,161,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,162,William & Mary,20-12,20,12,-1.7,78,348,160,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,163,Rice,13-18,13,18,-1.7,97,310,162,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
2026,03/15/2026,164,Montana St,18-14,18,14,-1.8,61,244,164,https://www.teamrankings.com/ncaa-basketball/ranking/schedule-strength-by-other?date=03%2F15%2F2026
